id,price
15314,336619.81140194176
15315,941704.5059278515
15316,380027.6486842937
15317,493761.1782977122
15318,516122.8277180838
15319,743697.512740715
15320,524124.5177225675
15321,314756.9840289942
15322,542745.8590714325
15323,334301.3947976399
15324,444432.03354525566
15325,361804.5745345487
15326,545879.5312139686
15327,362287.00045840844
15328,610092.0389351972
15329,466513.95399287355
15330,670258.1624113879
15331,435996.6832403024
15332,534858.5670992234
15333,466351.33408719173
15334,357559.873350577
15335,471772.9659591294
15336,385098.61059447273
15337,271694.6235967484
15338,494975.20431881305
15339,382549.7063068269
15340,323605.5709705484
15341,404426.5293742791
15342,301494.30448929814
15343,318813.09027542255
15344,530533.8357866452
15345,273769.0106959638
15346,440454.3394125904
15347,438890.8953341276
15348,626229.7364100876
15349,345782.75491224584
15350,408592.16361838323
15351,450217.65044988226
15352,945719.1563964062
15353,381620.00887976505
15354,362718.27507171134
15355,555693.8879668147
15356,525070.7454062524
15357,645358.6851719489
15358,805479.6929556356
15359,411748.1998056555
15360,578972.863578637
15361,357805.00289318763
15362,512910.4834477927
15363,486990.5242070022
15364,463792.06308146025
15365,460910.1916557136
15366,531403.7257419624
15367,422000.3458419427
15368,466116.21674705273
15369,432956.70731358376
15370,450217.65044988226
15371,368735.28503449005
15372,297196.28779183223
15373,443414.2905316434
15374,432355.3551396304
15375,737965.8379619212
15376,506304.18230141676
15377,420644.99532276916
15378,548382.8590610367
15379,355915.5847191048
15380,510612.5878531874
15381,555535.4298104624
15382,558560.1257174537
15383,616410.2417665466
15384,360154.85916021816
15385,934380.9088347476
15386,521671.2824404279
15387,554354.351695174
15388,431706.03727852507
15389,409733.4706543528
15390,465168.44968402956
15391,346863.81691255426
15392,340042.9190468302
15393,423856.1331223089
15394,405233.4270672624
15395,360830.17888106767
15396,367511.2069717704
15397,572168.020173947
15398,318794.981664277
15399,516135.3006921009
15400,645358.6851719489
15401,435513.69793077896
15402,677668.3627012174
15403,333855.618675521
15404,635761.2360223614
15405,407571.5825666138
15406,792144.9106501318
15407,377410.06457910297
15408,480657.54885904706
15409,456642.84251541866
15410,322548.1243256442
15411,512934.43991123646
15412,377452.10531420796
15413,297938.49757849955
15414,330368.49291838234
15415,553249.5629617367
15416,901411.7852463367
15417,437223.84025856433
15418,391542.84852101485
15419,498947.4029509431
15420,531558.7899019764
15421,624437.9621498828
15422,630915.7134024714
15423,415368.51127920917
15424,449224.6048843602
15425,617135.5185735347
15426,369209.9770233882
15427,531910.7484199386
15428,538820.0018261902
15429,575185.3683527259
15430,427278.0795710052
15431,379133.32571710873
15432,306273.70160859934
15433,498375.91628766264
15434,434865.804679921
15435,646300.3482648853
15436,477443.3861575436
15437,836411.3359477929
15438,525018.5496556832
15439,498642.8152181482
15440,578011.7539098584
15441,574773.276245967
15442,578121.2095683098
15443,357001.13894495415
15444,416957.4205523339
15445,474044.4963422291
15446,470146.0874682151
15447,437289.3228083925
15448,325597.2258310058
15449,301345.99396248773
15450,383588.4611492419
15451,522551.08035588707
15452,333979.6648672112
15453,535878.5876530055
15454,629839.7396533751
15455,841480.1646401769
15456,428833.35351753636
15457,521014.6691352246
15458,390427.4541619839
15459,825843.6531194631
15460,454544.01244526904
15461,427564.3138315439
15462,523557.53629600577
15463,283023.8794443557
15464,344563.9798215638
15465,666842.4761788882
15466,286115.4893452563
15467,474843.79652638297
15468,418090.15956487786
15469,317709.2503382692
15470,425341.77886310674
15471,557774.6210803128
15472,348512.42911891505
15473,521577.4065928428
15474,534375.1836636235
15475,597978.0599276824
15476,503861.80592258146
15477,552918.3891840545
15478,405452.5640669422
15479,335322.8389172529
15480,400977.75292719324
15481,302509.3476273577
15482,816696.915289027
15483,364310.3093273967
15484,550919.1724945796
15485,304960.55359387444
15486,477498.3063221886
15487,444634.9658082942
15488,334210.72472919745
15489,325790.5809976946
15490,398932.8074022379
15491,285054.05290589
15492,334640.6019016503
15493,388891.391570599
15494,305561.78796494735
15495,417046.540063537
15496,622575.4083787363
15497,662852.6743843434
15498,459948.90774118964
15499,596587.2099305162
15500,316733.4898764193
15501,500332.68134119175
15502,426622.5816358254
15503,786620.5339263735
15504,504669.15311576147
15505,314153.35204530775
15506,540687.009413079
15507,463598.29384311946
15508,478440.12084744486
15509,292125.27803694713
15510,471006.21654762246
15511,865334.7049957551
15512,298509.1330962988
15513,306460.9097553155
15514,469805.886171389
15515,832921.0758222247
15516,389687.3759140562
15517,393320.9897402169
15518,446417.935927136
15519,382154.19472101296
15520,450868.4873587567
15521,420370.3272620671
15522,503861.80592258146
15523,601369.5756090236
15524,378233.5335642752
15525,500642.5360749721
15526,361398.1009804804
15527,1055203.5610570593
15528,373774.2255990354
15529,381877.85551149724
15530,408065.336795478
15531,720252.8810209142
15532,436430.32520861656
15533,522433.0444110034
15534,612593.6692937019
15535,504040.881339833
15536,484815.4527373973
15537,744520.201808844
15538,388845.1560882635
15539,618418.856653436
15540,476999.03668671334
15541,465711.8672794911
15542,306038.53057236143
15543,338281.11971866124
15544,763990.0264067884
15545,1201217.5441869076
15546,348092.13221465924
15547,427594.3602973899
15548,428270.90387590387
15549,524129.2114788219
15550,505502.4909890669
15551,593745.7994111266
15552,459486.8759266058
15553,365765.85692507896
15554,551217.8237641254
15555,387203.7641735256
15556,427580.7496309889
15557,507426.37487356877
15558,679063.1853735041
15559,442368.7021584903
15560,508009.0742727888
15561,852167.3899236365
15562,383419.1028620058
15563,375238.66901748686
15564,377954.03126906685
15565,299813.15780519927
15566,659366.3050482167
15567,325541.44342169695
15568,323222.59300525277
15569,434059.8929222557
15570,535804.453386466
15571,345719.54762666265
15572,577468.1313199892
15573,333855.618675521
15574,415931.39490994957
15575,306273.70160859934
15576,417466.4564411778
15577,432801.40941178787
15578,594329.5529600008
15579,387828.3887912387
15580,578011.7539098584
15581,447739.5063552923
15582,815853.3232732569
15583,433344.9614326783
15584,590966.2296303846
15585,309853.27317382675
15586,745726.087647269
15587,369960.2391091947
15588,309680.9002247988
15589,430809.4660752477
15590,689066.4057045337
15591,383320.83737285505
15592,777582.7592623667
15593,309992.2005304276
15594,344424.1955935997
15595,336055.22491444094
15596,271033.7261901003
15597,388614.6837796475
15598,400676.44460650225
15599,468132.68973680405
15600,344588.2535734983
15601,342819.30216673383
15602,398032.98842034105
15603,389603.87095554743
15604,504791.13963235356
15605,585396.8952421987
15606,712133.7994207913
15607,545230.6144547241
15608,311667.6432541011
15609,701741.5894407665
15610,505765.13952999935
15611,631679.9121066718
15612,435982.6422524621
15613,370534.5691468358
15614,541429.0349153718
15615,443189.1851408421
15616,335631.4259065511
15617,625142.6459000409
15618,500449.72147946816
15619,439738.93032814015
15620,309363.35905868537
15621,523701.7588002054
15622,274684.6262049069
15623,271348.04629090795
15624,409114.75937311526
15625,502513.742733364
15626,745220.2716381344
15627,495518.8683472411
15628,548550.4995227789
15629,332336.7407673743
15630,298553.8136867845
15631,371606.6147938336
15632,322187.863089812
15633,505637.9748334379
15634,772434.3132078241
15635,442734.56907466566
15636,372749.6732649271
15637,350071.6522693953
15638,575115.0852383977
15639,645358.6851719489
15640,491767.09761009214
15641,397943.2394148625
15642,886855.3698519479
15643,541023.119177324
15644,348304.9497635866
15645,574928.3878642307
15646,329488.52370592137
15647,618579.3648718984
15648,335718.2497012908
15649,436363.14685292414
15650,319589.4640225904
15651,409811.65850356425
15652,606635.4460203281
15653,297559.249277475
15654,356579.7660500196
15655,508262.1259970489
15656,318978.03246602963
15657,388997.6169675323
15658,315977.82964165555
15659,321717.3170739261
15660,707860.5174344805
15661,368162.7762084169
15662,545529.7652757119
15663,873828.0659508897
15664,396819.55118973274
15665,501484.891841896
15666,352648.30346527236
15667,383150.01448304317
15668,285757.0647922187
15669,533000.0702442002
15670,329192.3714417482
15671,1253949.6998342376
15672,529495.1296486349
15673,337231.7626760529
15674,286083.2803641951
15675,592537.8716974232
15676,429462.7958910519
15677,475926.30916683015
15678,423877.18463298236
15679,454846.59252985014
15680,300460.53136877343
15681,657970.2810742962
15682,534814.0376951487
15683,975306.0896752529
15684,486008.4649056385
15685,394256.0479026416
15686,351417.99424339755
15687,302509.3476273577
15688,463405.12678469566
15689,422551.6809384179
15690,305164.48238685983
15691,345393.56452660664
15692,286447.29982960963
15693,707884.1352201483
15694,579045.9937462726
15695,460906.01499060565
15696,826273.6321507416
15697,353000.553889869
15698,799329.510473445
15699,463083.9165726529
15700,397943.2394148625
15701,285870.9086083569
15702,504501.961770835
15703,418919.5151475601
15704,479865.93497394095
15705,498588.6680202673
15706,480657.54885904706
15707,388449.5403611967
15708,427928.875215695
15709,446156.8656111079
15710,283023.8794443557
15711,1036206.0501925675
15712,727687.0696055054
15713,303176.89286240574
15714,844421.4980643761
15715,629440.1843733006
15716,485197.42021952133
15717,411848.7783779346
15718,663875.2057931417
15719,731754.7610923325
15720,388148.6935186283
15721,437424.44430407265
15722,506865.2069702343
15723,369279.17902019224
15724,424821.6102671512
15725,381985.9290008007
15726,498135.4077265546
15727,670497.7329048312
15728,339561.0706547947
15729,363282.09324842703
15730,524944.8436765148
15731,609484.8631981722
15732,528304.6986609332
15733,501461.9619343748
15734,424821.6102671512
15735,565931.8067282527
15736,534154.0546399124
15737,522675.37143248867
15738,390108.7457399614
15739,500605.27406908193
15740,689899.2372375813
15741,555407.4931227957
15742,440454.3394125904
15743,557236.9151091051
15744,468094.24995207426
15745,372369.69704083586
15746,557516.9291562494
15747,557236.9151091051
15748,572221.0008212444
15749,641827.2381193213
15750,506729.776633811
15751,577663.0008361844
15752,559185.9456186522
15753,358087.17888655065
15754,333363.0311327856
15755,479316.3757479528
15756,389714.26264659583
15757,408373.90012585593
15758,500169.7159910873
15759,403908.895278465
15760,448351.24511907436
15761,536717.4606739201
15762,330388.3570021358
15763,901411.7852463367
15764,389589.02425472357
15765,449002.6594766305
15766,368441.4772278563
15767,482879.7857959613
15768,454372.35782340984
15769,503861.80592258146
15770,409618.28458196175
15771,516680.2816063869
15772,420947.6384872622
15773,699782.3472391341
15774,357559.873350577
15775,731581.2432193123
15776,539203.6129904763
15777,781024.4113760794
15778,322508.50340815564
15779,324403.0470030034
15780,583655.0002853613
15781,472211.2829614489
15782,887452.0631897713
15783,296246.8951208226
15784,613725.1457220494
15785,336285.8550690465
15786,576965.8277486885
15787,388903.77068783704
15788,434865.804679921
15789,386559.59271897457
15790,547683.5840141228
15791,451246.3329079203
15792,433344.9614326783
15793,433497.68188353826
15794,387203.7641735256
15795,286447.29982960963
15796,418981.1077880162
15797,679063.1853735041
15798,719873.4105446318
15799,690090.6246650175
15800,386869.2992803785
15801,548898.6116205197
15802,560463.1619276578
15803,378343.34574849444
15804,325750.47764303995
15805,439587.0322645672
15806,330829.1068670661
15807,537341.7384297289
15808,371783.1954812909
15809,724333.1460847027
15810,483799.897019054
15811,285757.0647922187
15812,516483.087117679
15813,326411.13375235803
15814,384961.8165992348
15815,507850.95380216464
15816,407485.27283772675
15817,470261.78754512523
15818,475298.44959271315
15819,312603.9280069604
15820,397943.2394148625
15821,547633.9477057701
15822,321795.9789356151
15823,694823.1823380758
15824,548550.4995227789
15825,485015.59651430434
15826,294823.6799373201
15827,649762.739233549
15828,835760.4324945447
15829,503112.0518465241
15830,409163.5101199371
15831,538003.0138844872
15832,465853.01372454513
15833,533729.206435496
15834,663875.2057931417
15835,511579.2428746591
15836,536618.275216038
15837,504361.06562011974
15838,493239.00563114474
15839,298300.05628039653
15840,639183.4275273866
15841,488614.5111278696
15842,474020.313307556
15843,504380.8228951033
15844,328425.3224890644
15845,690905.8907459137
15846,368078.3849970368
15847,615407.295371251
15848,388966.8436498119
15849,342131.63624113443
15850,465104.1342153012
15851,450018.6888140945
15852,640159.1408892431
15853,372357.0653944881
15854,700433.8371409522
15855,487019.3089651844
15856,371265.4133244867
15857,548340.6767589751
15858,523606.4111743452
15859,375962.7949754189
15860,428567.94092268246
15861,644327.9943430736
15862,445898.9235203849
15863,296636.7208182458
15864,581457.8645211586
15865,337112.8062909582
15866,389775.7272144349
15867,350895.2440077443
15868,503938.6543166491
15869,689899.2372375813
15870,443702.48091510823
15871,393212.8956518145
15872,442734.56907466566
15873,554064.684351784
15874,338388.24964791257
15875,701209.1001948658
15876,640766.5868693913
15877,401825.9359306544
15878,338309.69412045757
15879,439142.1611698263
15880,486516.28948907147
15881,601501.2182070237
15882,386751.5194088338
15883,299813.15780519927
15884,794961.4308636773
15885,367319.4304192495
15886,365012.55430276017
15887,365665.3357836543
15888,444975.091283939
15889,465027.484152084
15890,510127.71873228124
15891,406740.73343971773
15892,341593.38289121835
15893,510422.8847522518
15894,498400.7252441196
15895,572294.9872796965
15896,427594.3602973899
15897,532584.6315823337
15898,374723.4387523646
15899,486550.9036354016
15900,363739.00930354977
15901,532794.5015677545
15902,414312.9456519997
15903,438271.8223162385
15904,296967.0726139225
15905,741745.0699551232
15906,820205.1622235621
15907,551859.9729172348
15908,435298.4844937075
15909,643845.0642468398
15910,755413.2560335072
15911,422637.6355888214
15912,454364.2184255377
15913,271033.7261901003
15914,668876.7018576263
15915,445774.22347858036
15916,310857.34105218714
15917,307849.60287583305
15918,340019.9002571109
15919,480657.54885904706
15920,479060.2803747272
15921,424268.80241289636
15922,467556.91551309865
15923,504331.20239435317
15924,412032.3546910808
15925,573550.3054817542
15926,476461.949779732
15927,471772.9659591294
15928,357966.724570588
15929,532423.2487041645
15930,272057.34522385144
15931,422652.4574201241
15932,418668.66562390944
15933,632801.3300251456
15934,364106.555167644
15935,632945.5816140748
15936,571570.9707092611
15937,370999.3605573253
15938,480657.54885904706
15939,549074.2387501403
15940,454570.19578579906
15941,470486.90693096456
15942,323467.7147396859
15943,271033.7261901003
15944,429053.1933533663
15945,304758.8815541287
15946,489088.1396696916
15947,417529.1172163218
15948,764226.6664975921
15949,816696.915289027
15950,370066.19719823636
15951,334366.01878940605
15952,629568.2014899026
15953,531060.6590353086
15954,808613.1224858726
15955,554481.5778114935
15956,554354.637455276
15957,498400.7252441196
15958,750298.8587247212
15959,339897.6768953017
15960,377488.7752399975
15961,560425.2538794151
15962,284366.7539165354
15963,283023.8794443557
15964,480657.54885904706
15965,419834.8249852584
15966,358970.8960074223
15967,423120.0744358713
15968,674220.1705000568
15969,508155.34369904647
15970,569303.5819397651
15971,323666.50739449257
15972,437982.18598711025
15973,319589.4640225904
15974,536230.3930643824
15975,560350.9649704297
15976,581036.2280772039
15977,434323.02182554395
15978,599115.97411665
15979,299442.75410644617
15980,330829.1068670661
15981,545940.2918332297
15982,486759.83668990777
15983,506857.67547787185
15984,271033.7261901003
15985,820936.0504074284
15986,438454.6447289461
15987,1238502.102858343
15988,430989.54349486576
15989,271033.7261901003
15990,440454.3394125904
15991,358009.5150248379
15992,438579.35236978054
15993,501057.9530086315
15994,272922.64287950675
15995,533201.0719956034
15996,480657.54885904706
15997,396610.3405470348
15998,271033.7261901003
15999,296980.73281855875
16000,434727.7742799977
16001,357452.6324516686
16002,472887.01751262025
16003,534281.2910894641
16004,594527.5157974206
16005,590966.2296303846
16006,316434.5037364945
16007,602512.7573449179
16008,579045.9937462726
16009,389476.5193473864
16010,493073.2869205845
16011,687405.7658717015
16012,399832.7484430835
16013,499955.0269947885
16014,362341.3660498054
16015,840450.0691112705
16016,525862.7720236478
16017,778888.4377450082
16018,424575.48064443225
16019,285757.0647922187
16020,527815.0468455597
16021,439312.4251542456
16022,443189.1851408421
16023,593104.9192367069
16024,515788.058652562
16025,385005.8370275766
16026,398127.1897324154
16027,1031936.4135300684
16028,334019.7587293629
16029,1092705.041937419
16030,555926.0601469972
16031,378996.6582577537
16032,299449.2322602729
16033,493207.3152959915
16034,548550.4995227789
16035,391746.8669529843
16036,369772.50485999207
16037,464281.9475278736
16038,355557.7717488598
16039,357370.9612925481
16040,662513.7112893437
16041,706122.0087144149
16042,434558.30415631784
16043,504405.43739006197
16044,338892.18898576376
16045,468091.7984749043
16046,389137.73357921315
16047,497820.8836094012
16048,463206.2183059355
16049,353553.0162715643
16050,354139.65175370185
16051,659325.9755523717
16052,412492.1992844872
16053,304083.73261842935
16054,529897.2297728875
16055,583596.3235125064
16056,397060.87572396843
16057,369937.4654774948
16058,841608.8984634408
16059,272057.34522385144
16060,286654.65998554317
16061,404411.9552797711
16062,405363.2195331248
16063,597165.5866189272
16064,563374.3697127879
16065,540495.1101447043
16066,337368.3695168798
16067,437424.44430407265
16068,565117.2052139727
16069,372106.6426387135
16070,580933.2583973474
16071,281613.3873029967
16072,588024.5578537844
16073,499679.4710590324
16074,315664.58106686245
16075,494884.1991471373
16076,293799.4750076913
16077,535932.9997998445
16078,534426.859306871
16079,627126.8370280162
16080,299072.3212250353
16081,560440.2584357384
16082,434865.804679921
16083,550947.5908948588
16084,483026.6749345291
16085,535187.8891062567
16086,379563.66826790414
16087,566500.0729511045
16088,509291.2514457168
16089,441317.3803742211
16090,389789.63207432197
16091,525300.4121698873
16092,421091.8562684618
16093,363825.79771166405
16094,568431.7246074054
16095,462753.0798657213
16096,603889.6753659488
16097,550956.0606835292
16098,398025.95676348364
16099,306057.60094474786
16100,556546.9544994065
16101,640681.9221454326
16102,348214.13967095094
16103,609992.5346457567
16104,435549.44510583475
16105,1035990.2821661659
16106,489040.5173985469
16107,1177078.959028264
16108,436921.1561032315
16109,586211.33400795
16110,539292.5145201277
16111,891234.465716924
16112,364849.8006007052
16113,833026.5324584891
16114,689899.2372375813
16115,325916.8899282411
16116,569634.8936879874
16117,309023.2333307877
16118,506214.2016415028
16119,473902.84036707395
16120,629709.2934091319
16121,280718.27871508984
16122,358640.06747199857
16123,271033.7261901003
16124,580594.2873723117
16125,321074.18772128364
16126,1229383.112979779
16127,488082.93053125043
16128,440454.3394125904
16129,403820.4253934775
16130,412990.48422887514
16131,549431.9215658613
16132,666842.4761788882
16133,588780.6146168769
16134,427564.3138315439
16135,516016.9874259078
16136,410835.4168960706
16137,600885.9336287598
16138,414926.4941107489
16139,328016.5665418983
16140,309541.54924445815
16141,763028.8684163317
16142,644749.5644015649
16143,296945.5303813123
16144,299449.2322602729
16145,441469.36404868594
16146,274684.6262049069
16147,305207.9054685839
16148,544244.2361363156
16149,548727.5225898571
16150,421659.68494444434
16151,650908.3998880745
16152,406786.66162012424
16153,497842.18455161894
16154,437242.250429794
16155,511998.9040463774
16156,368846.30101904017
16157,592515.6373356516
16158,403159.1341799255
16159,451571.3687545912
16160,386260.3627107517
16161,475005.4801027273
16162,529560.1126703892
16163,319590.4939993944
16164,646300.3482648853
16165,581121.0190774731
16166,451413.2938783318
16167,377861.3414491047
16168,438508.9568866715
16169,424513.2359304326
16170,629252.9676778507
16171,307236.66211545205
16172,666463.9632874844
16173,390689.9354031641
16174,295646.5407849703
16175,369166.62595415296
16176,322616.6599199574
16177,569649.8508586315
16178,418956.6248485418
16179,471772.9659591294
16180,423554.42069378553
16181,690905.8907459137
16182,713199.7669297708
16183,374643.05841210904
16184,314296.2356014766
16185,320667.99548971804
16186,369476.14770186826
16187,292234.80789163243
16188,581745.7135627817
16189,416754.2140499061
16190,400866.22578341607
16191,556749.5372112151
16192,496304.6870373274
16193,543162.3145359238
16194,410336.45197150746
16195,449342.29343040555
16196,271033.7261901003
16197,584095.7305227722
16198,305283.60947210994
16199,340047.9721715174
16200,310225.57942355715
16201,785006.3556149264
16202,499416.95347690315
16203,559514.2394723976
16204,387701.70589939604
16205,332336.7407673743
16206,443638.89222656045
16207,336023.64180968964
16208,528504.5749788564
16209,482661.7472806131
16210,434086.781403827
16211,354594.92431130045
16212,1424180.8564880914
16213,386849.22678379685
16214,470899.4957269014
16215,419648.8670483355
16216,313441.3317961497
16217,496092.07380299567
16218,420644.99532276916
16219,592817.8724776099
16220,608524.2269496676
16221,339559.40632784733
16222,687828.8552056741
16223,391436.5967259407
16224,439623.4586641821
16225,513056.82397504244
16226,478650.7203868989
16227,484642.3499217571
16228,603855.0536219118
16229,547633.9477057701
16230,450547.31380140566
16231,390509.7412289591
16232,535455.1059878044
16233,319714.2221707104
16234,699268.9312379652
16235,389789.63207432197
16236,488677.34014197334
16237,540801.8034124557
16238,602686.8103807007
16239,639353.0666723466
16240,471450.76895309443
16241,532695.295483767
16242,595453.3672632269
16243,366830.9168576952
16244,345452.9507761373
16245,503165.3105225429
16246,315192.3255856489
16247,299449.2322602729
16248,664807.4326979996
16249,349009.2164822306
16250,470801.09435386944
16251,390422.2440176884
16252,626521.044098549
16253,271033.7261901003
16254,365101.7969244205
16255,481409.40660329955
16256,794019.9545473135
16257,472918.0432093415
16258,443189.1851408421
16259,429492.97576967604
16260,540560.7815747187
16261,353771.9034421179
16262,537410.6617705061
16263,362191.44843712833
16264,325011.11746222264
16265,384133.18474940426
16266,499489.53636620514
16267,559812.3910728479
16268,554326.2789265518
16269,494144.0838494249
16270,559998.5176281236
16271,453091.6569351986
16272,478058.55670722155
16273,515788.058652562
16274,406484.14512445754
16275,297830.3892534321
16276,276715.7655366682
16277,443414.2905316434
16278,540066.4658447576
16279,656285.1777754507
16280,374879.2658980533
16281,680268.139830065
16282,298778.014610159
16283,443235.0416561995
16284,522583.16106956865
16285,724792.9483227405
16286,517072.4812251123
16287,594224.9608542214
16288,1142667.4451772347
16289,340042.9190468302
16290,684432.8412272244
16291,347113.306568369
16292,482822.75097829883
16293,369390.61690228316
16294,923684.6301614705
16295,395613.0677166289
16296,434319.9120141541
16297,297828.44498807855
16298,499372.85676506866
16299,581854.7168472842
16300,650753.2385360423
16301,756973.9504589821
16302,485776.0766476684
16303,455808.55807755794
16304,796611.4165824812
16305,658001.9178690321
16306,431798.94897501834
16307,855917.5008717673
16308,457852.5503236386
16309,366780.63342903694
16310,326160.4325715059
16311,489874.9636262562
16312,388701.9572983667
